,_id,位置,名称,均价
461,5b7f6de0e7986a2e106aaf69,[?锡山?锡东?]?锡东大道与兴越路交汇处,景瑞望府,
462,5b7f6de0e7986a2e106aaf6a,[?梁溪?崇安?]?人民西路148号（无锡市一中东侧）,香榭一品,20000
463,5b7f6de0e7986a2e106aaf6b,[?滨湖?蠡湖?]?青祁路溪南路路口(新体育中心对面),蓝庭国际,16000
464,5b7f6de0e7986a2e106aaf6c,[?新吴?旺庄?]?内环线东中央公园南侧（锡士路与江华路...,融侨观邸,
465,5b7f6de0e7986a2e106aaf6d,[?惠山?堰桥?]?西漳天一新街8号（近凤翔路）,沁春园,12000
466,5b7f6de0e7986a2e106aaf6e,[?滨湖?太湖?]?信成道和大通路交叉口东北侧,万科海上传奇,
467,5b7f6de0e7986a2e106aaf6f,[?惠山?钱桥?]?盛岸西路(盛岸西路与洛藕路交汇处),盛世翡翠,7500
468,5b7f6de0e7986a2e106aaf70,[?滨湖?太湖?]?渔港路111号（渔港路与望湖路交界处）,无锡太湖锦绣园,3500
469,5b7f6de0e7986a2e106aaf71,[?惠山?堰桥?]?金惠路，近锡澄路,嘉盛维纳阳光,11000
470,5b7f6de0e7986a2e106aaf72,[?惠山?洛社?]?洛社镇洛城大道102号,洛城悦湖滙,
471,5b7f6de0e7986a2e106aaf73,[?滨湖?马山?]?国家旅游度假区七里风光堤99号（灵山胜...,灵山元一天邑,400
472,5b7f6de0e7986a2e106aaf74,[?锡山?鹅湖?]?锡甘公路西、新园路南、新杨路东,鹅湖一号,6800
473,5b7f6de0e7986a2e106aaf75,[?滨湖?蠡湖?]?蠡湖大道(蠡湖大道与高浪路交汇处),融创熙园,
474,5b7f6de0e7986a2e106aaf76,[?梁溪?南长?]?清扬路208号,清扬御庭,
475,5b7f6de0e7986a2e106aaf77,[?梁溪?北塘?]?锡沪西路128号（梨庄华美达酒店对面）,世茂首府,
476,5b7f6de0e7986a2e106aaf78,[?滨湖?马山?]?山水西路三国城向南1000米（幸福水库旁...,容庄,
477,5b7f6de0e7986a2e106aaf79,[?滨湖?太湖?]?五湖大道和高浪路交岔口东南侧,融科玖瑞尚城,
478,5b7f6de0e7986a2e106aaf7a,[?锡山?东北塘?]?东亭北路与春塘路交汇处西南侧,融科玖御半岛,
479,5b7f6de0e7986a2e106aaf7b,[?新吴?新安?]?无锡太科园宁嘉路与运河西路交汇处（朗...,朗诗绿卡小镇,
480,5b7f6de1e7986a2e106aaf7c,[?惠山?洛社?]?上伟路与藕中路交叉口东南侧,洋溪绿园,
481,5b7f6de1e7986a2e106aaf7d,[?惠山?洛社?]?洛城大道102号,洛城水韵花园,
482,5b7f6de1e7986a2e106aaf7e,[?惠山?洛社?]?人民南路128号,天奇馨城,365
483,5b7f6de1e7986a2e106aaf7f,[?惠山?堰桥?]?天翔路18号,无锡缤悦湾电商公寓,8000
484,5b7f6de1e7986a2e106aaf80,[?梁溪?南长?]?太湖大道与塘南路交汇处（祝大春故居旁...,九龙仓时代上河,
485,5b7f6de1e7986a2e106aaf81,[?滨湖?太湖?]?蠡湖大道与高浪路交叉口,博大摩登1930街区,
486,5b7f6de1e7986a2e106aaf82,[?锡山?东港?]?锡山区东港镇怀仁中学西,红豆清华苑,8200
487,5b7f6de1e7986a2e106aaf83,[?梁溪?南长?]?南长街上（人民医院东面）,清扬康臣,14500
488,5b7f6de1e7986a2e106aaf84,[?滨湖?河埒?]?梁溪路与青山西路交汇处,荣御华府,
489,5b7f6de1e7986a2e106aaf85,[?新吴?硕放?]?通祥路77号（通祥路与盈发路交汇处）,瑞港商业广场,16000
490,5b7f6de1e7986a2e106aaf86,[?梁溪?崇安?]?广瑞路1288号（江海路与广瑞路交汇处）,新联钢大厦,6200
491,5b7f6de1e7986a2e106aaf87,[?梁溪?崇安?]?中山路531号（胜利门广场西侧）,红豆国际广场,23000
492,5b7f6de1e7986a2e106aaf88,[?新吴?梅村?]?新区新华路与金城东路交汇处,启迪清枫华景,6700
493,5b7f6de1e7986a2e106aaf89,[?梁溪?崇安?]?锡沪路与江海路交叉口西北侧(江海街道...,红星国际广场,
494,5b7f6de1e7986a2e106aaf8a,[?滨湖?蠡湖?]?蠡湖大道与隐秀路交界处（金福路9号）,西上海华府天地,12000
495,5b7f6de1e7986a2e106aaf8b,[?梁溪?崇安?]?锡沪路与惠勤路交汇处,无锡世茂国际广场,8300
496,5b7f6de1e7986a2e106aaf8c,[?惠山?堰桥?]?政和大道299号(政和大道与和惠山大道交...,奥林匹克花园,
497,5b7f6de1e7986a2e106aaf8d,[?新吴?旺庄?]?新区珠江路与旺庄路交汇处（旺庄路以南...,新城尚东区,7200
498,5b7f6de1e7986a2e106aaf8e,[?锡山?东亭?]?学前东路与东亭路交汇处,东城中央府,
499,5b7f6de1e7986a2e106aaf8f,[?新吴?江溪?]?新区长江北路哥伦布广场南侧,保利中央公园,182
500,5b7f6de1e7986a2e106aaf90,[?新吴?新安?]?震泽大桥南匝道与运河西路交汇处,朗诗绿色街区,11800
501,5b7f6de1e7986a2e106aaf91,[?梁溪?北塘?]?青石路518号,金太湖国际城,
502,5b7f6de1e7986a2e106aaf92,[?锡山?安镇?]?东兴路与锡东大道交汇处,冠达豪景东苑,
503,5b7f6de1e7986a2e106aaf93,[?滨湖?太湖?]?无锡市滨湖区五湖大道和观山路交界处（...,融科玖玖派,
504,5b7f6de1e7986a2e106aaf94,[?梁溪?北塘?]?北塘区青石路与风宾路交汇处,苏宁天御广场,
505,5b7f6de1e7986a2e106aaf95,[?锡山?八士?]?八文路、尚品路交叉口,华夏青城,
506,5b7f6de1e7986a2e106aaf96,[?锡山?羊尖?]?锡沪路与东环线的交界,明瑞花园,5600
507,5b7f6de1e7986a2e106aaf97,[?锡山?锡东?]?润锡中路与山河路交汇处,龙湖九里香醍,340
508,5b7f6de1e7986a2e106aaf98,[?锡山?东亭?]?新明路27号,中大诺卡小镇,
509,5b7f6de1e7986a2e106aaf99,[?梁溪?北塘?]?兴源路春申路交叉口（三院对面）,华仁凤凰城,9500
510,5b7f6de1e7986a2e106aaf9a,[?惠山?钱桥?]?盛岸西路与藕塘大道交汇处,苹果园幸福城,150
511,5b7f6de1e7986a2e106aaf9b,[?滨湖?太湖?]?信成道与观山路交汇处（迪卡侬斜对面）,融创瑷颐湾,
512,5b7f6de1e7986a2e106aaf9c,[?惠山?洛社?]?洛社新城雅中路与校园路交叉口东南侧,洛城英伦郡,9500
513,5b7f6de1e7986a2e106aaf9d,[?锡山?锡北?]?泾声路、泉山路交汇处,泉山荣邸,7000
514,5b7f6de1e7986a2e106aaf9e,[?锡山?东港?]?锡港西路与兴港路交汇处,港悦华府,310
515,5b7f6de1e7986a2e106aaf9f,[?惠山?洛社?]?人民南路128号,天奇馨城,365
516,5b7f6de1e7986a2e106aafa0,[?梁溪?南长?]?太湖大道与塘南路交汇处（祝大春故居旁...,九龙仓时代上河,
517,5b7f6de1e7986a2e106aafa1,[?滨湖?河埒?]?梁溪路与青山西路交汇处,荣御华府,
518,5b7f6de1e7986a2e106aafa2,[?梁溪?崇安?]?广瑞路1288号（江海路与广瑞路交汇处）,新联钢大厦,6200
519,5b7f6de1e7986a2e106aafa3,[?梁溪?崇安?]?中山路531号（胜利门广场西侧）,红豆国际广场,23000
520,5b7f6de1e7986a2e106aafa4,[?滨湖?蠡湖?]?蠡湖大道与隐秀路交界处（金福路9号）,西上海华府天地,12000
521,5b7f6de1e7986a2e106aafa5,[?梁溪?崇安?]?锡沪路与惠勤路交汇处,无锡世茂国际广场,8300
522,5b7f6de1e7986a2e106aafa6,[?惠山?堰桥?]?政和大道299号(政和大道与和惠山大道交...,奥林匹克花园,
523,5b7f6de1e7986a2e106aafa7,[?新吴?旺庄?]?新区珠江路与旺庄路交汇处（旺庄路以南...,新城尚东区,7200
524,5b7f6de1e7986a2e106aafa8,[?锡山?东亭?]?学前东路与东亭路交汇处,东城中央府,
525,5b7f6de1e7986a2e106aafa9,[?新吴?新安?]?震泽大桥南匝道与运河西路交汇处,朗诗绿色街区,11800
526,5b7f6de1e7986a2e106aafaa,[?梁溪?北塘?]?青石路518号,金太湖国际城,
527,5b7f6de1e7986a2e106aafab,[?滨湖?太湖?]?无锡市滨湖区五湖大道和观山路交界处（...,融科玖玖派,
528,5b7f6de1e7986a2e106aafac,[?锡山?羊尖?]?锡沪路与东环线的交界,明瑞花园,5600
529,5b7f6de1e7986a2e106aafad,[?梁溪?北塘?]?兴源路春申路交叉口（三院对面）,华仁凤凰城,9500
530,5b7f6de1e7986a2e106aafae,[?新吴?江溪?]?新区长江北路与太湖大道交汇处（原东方...,金科财富商业广场,16000
531,5b7f6de1e7986a2e106aafaf,[?新吴?鸿山?]?新区鸿山镇锦宅路8号(鸿山镇锦鸿路与鸿...,君域豪庭,5500
532,5b7f6de1e7986a2e106aafb0,[?新吴?梅村?]?泰伯大道、梅西路交叉口西南侧,美满锦园,6800
533,5b7f6de1e7986a2e106aafb1,[?梁溪?南长?]?南禅寺商城南片二期工程紫金广场,南禅寺紫金广场,
534,5b7f6de1e7986a2e106aafb2,[?锡山?锡北?]?振新路12号(八士房地产开发有限公司以...,佰仕苑,
535,5b7f6de1e7986a2e106aafb3,[?锡山?安镇?]?锡锡沪路与春风路交叉口东北侧,紫金新城,
536,5b7f6de1e7986a2e106aafb4,[?锡山?东亭?]?华夏路与新明路的交汇处,蔚未来,
537,5b7f6de1e7986a2e106aafb5,[?滨湖?河埒?]?青祁路与大池路交汇处（河埒口市民广场...,紫金英郡,
538,5b7f6de1e7986a2e106aafb6,[?惠山?洛社?]?东为洛城大道，北为新盛路,洛城悦湖国际,
539,5b7f6de1e7986a2e106aafb7,[?惠山?洛社?]?杨市园大街128号,书香桃苑,
540,5b7f6de2e7986a2e106aafb8,[?新吴?江溪?]?长江北路265-10号(百安居北侧),宝盛钻石半岛,
541,5b7f6de2e7986a2e106aafb9,[?梁溪?崇安?]?上马墩振奋路88号（江海新村旁）,合鑫广场,
542,5b7f6de2e7986a2e106aafba,[?梁溪?南长?]?清扬路与清名路交界(太湖广场南侧),茂业豪园,
543,5b7f6de2e7986a2e106aafbb,[?梁溪?崇安?]?广益路与江海东路交汇处（五洲·中华美...,五洲·香缤公寓,
544,5b7f6de2e7986a2e106aafbc,[?宜兴?宜城?]?荆溪中桥南堍（宜兴财政局对面）,恒基誉珑岛,
545,5b7f6de2e7986a2e106aafbd,[?新吴?江溪?]?江溪路28号（新区中央公园对面）,金科公寓,
546,5b7f6de2e7986a2e106aafbe,[?新吴?江溪?]?江海东路和新光路交汇处向北200米（雷...,博客山,
547,5b7f6de2e7986a2e106aafbf,[?宜兴?宜城?]?枫隐路以东，巷头东路以南，东氿大道以...,誉珑湖滨,
548,5b7f6de2e7986a2e106aafc0,[?惠山?钱桥?]?惠钱路北、市华顺食品公司西,龙韵怡景苑,
549,5b7f6de2e7986a2e106aafc1,[?新吴?江溪?]?前进路近前卫路,金轮星光名座生活广场,8000
550,5b7f6de2e7986a2e106aafc2,[?滨湖?太湖?]?吴都路南侧、贡湖大道东侧、南湖大道西...,中海凤凰熙岸住宅,18000
551,5b7f6de2e7986a2e106aafc3,[?滨湖?太湖?]?新市民中心东侧(观山路与瑞景道交叉口...,朗诗太湖绿郡,
552,5b7f6de2e7986a2e106aafc4,[?滨湖?太湖?]?信成道与闪溪河交汇处,中锐琅石名筑,24000
553,5b7f6de2e7986a2e106aafc5,[?惠山?洛社?]?新城东路与新盛路交汇处,洛城雅园,9588
554,5b7f6de2e7986a2e106aafc6,"[?新吴?梅村?]?新韵北路,近锡贤路",碧桂园梅公馆,220
555,5b7f6de2e7986a2e106aafc7,[?新吴?梅村?]?锡义路(锡义路与梅西路交界),花半里,
556,5b7f6de2e7986a2e106aafc8,[?新吴?新安?]?华谊路与具区路交叉口东北角,领秀琥珀澜湾,
557,5b7f6de2e7986a2e106aafc9,[?新吴?梅村?]?锡义西路，近新洲路,万科维园,15000
558,5b7f6de2e7986a2e106aafca,[?锡山?东亭?]?锡沪路与云林路交叉口,蓝光五彩城,14000
559,5b7f6de2e7986a2e106aafcb,[?滨湖?蠡湖?]?中南西路蠡溪路交汇处西南侧,路劲天御,
560,5b7f6de2e7986a2e106aafcc,[?梁溪?南长?]?健康路与开源大桥交汇处向东120米（运...,银城京梁合,25000
561,5b7f6de2e7986a2e106aafcd,[?滨湖?太湖?]?观山路与贡湖大道交口处东南侧,雅居乐中央府,16500
562,5b7f6de2e7986a2e106aafce,[?锡山?锡东?]?锡东大道与兴越路交汇处,景瑞望府,
563,5b7f6de2e7986a2e106aafcf,[?梁溪?崇安?]?人民西路148号（无锡市一中东侧）,香榭一品,20000
564,5b7f6de2e7986a2e106aafd0,[?锡山?锡东?]?锡东高铁站商务区新华路北、润锡路东，...,无锡碧桂园,16000
565,5b7f6de2e7986a2e106aafd1,[?滨湖?太湖?]?高浪路与立信大道的交汇处(金匮公园西...,绿城玉兰花园,
566,5b7f6de2e7986a2e106aafd2,[?滨湖?蠡湖?]?青祁路溪南路路口(新体育中心对面),蓝庭国际,16000
567,5b7f6de2e7986a2e106aafd3,[?新吴?旺庄?]?内环线东中央公园南侧（锡士路与江华路...,融侨观邸,
568,5b7f6de2e7986a2e106aafd4,[?锡山?锡东?]?东至润锡中路、南临丹山路、西至迎安路...,中隆广场住宅,
569,5b7f6de2e7986a2e106aafd5,[?惠山?堰桥?]?西漳天一新街8号（近凤翔路）,沁春园,12000
570,5b7f6de3e7986a2e106aafd6,[?滨湖?河埒?]?湖滨路11号(原无锡机床厂),万科金域蓝湾,20000
571,5b7f6de3e7986a2e106aafd7,[?滨湖?河埒?]?湖滨路与梁溪河交汇处（仙蠡墩公园北侧...,中建城中墅,35000
572,5b7f6de3e7986a2e106aafd8,[?滨湖?太湖?]?信成道和大通路交叉口东北侧,万科海上传奇,
573,5b7f6de3e7986a2e106aafd9,[?梁溪?崇安?]?广南立交东北侧,东方丽晶,600
574,5b7f6de3e7986a2e106aafda,[?惠山?钱桥?]?盛岸西路(盛岸西路与洛藕路交汇处),盛世翡翠,7500
575,5b7f6de3e7986a2e106aafdb,[?新吴?江溪?]?机场路133号（江溪港以东、机场路以西...,多友嘉悦中心,8000
576,5b7f6de3e7986a2e106aafdc,[?滨湖?太湖?]?渔港路111号（渔港路与望湖路交界处）,无锡太湖锦绣园,3500
577,5b7f6de3e7986a2e106aafdd,"[?惠山?玉祁?]?湖西路,近玉洁路",乙画苑,5500
578,5b7f6de3e7986a2e106aafde,[?惠山?堰桥?]?金惠路，近锡澄路,嘉盛维纳阳光,11000
579,5b7f6de3e7986a2e106aafdf,[?惠山?洛社?]?洛社镇洛城大道102号,洛城悦湖滙,
580,5b7f6de3e7986a2e106aafe0,[?梁溪?崇安?]?锡沪东路2号（广益名品城旁）,锡沪家艺中心,40
581,5b7f6de3e7986a2e106aafe1,[?滨湖?马山?]?国家旅游度假区七里风光堤99号（灵山胜...,灵山元一天邑,400
582,5b7f6de3e7986a2e106aafe2,[?惠山?钱桥?]?钱桥大街99号,金龙中心广场,7500
583,5b7f6de3e7986a2e106aafe3,[?锡山?安镇?]?锡沪路与春风路交汇处,华仁凤凰郡,13500
584,5b7f6de3e7986a2e106aafe4,[?梁溪?南长?]?太湖大道以北、金星路以南（运河西路以...,金桂尚苑,15000
585,5b7f6de3e7986a2e106aafe5,[?锡山?鹅湖?]?锡甘公路西、新园路南、新杨路东,鹅湖一号,6800
586,5b7f6de3e7986a2e106aafe6,[?惠山?堰桥?]?惠山大道与华惠路交汇处,绿地悦澜湾,10500
587,5b7f6de3e7986a2e106aafe7,[?新吴?新安?]?具区路与净慧西道交汇处向南50米,国信观湖湾,9800
588,5b7f6de3e7986a2e106aafe8,[?滨湖?蠡湖?]?蠡湖大道(蠡湖大道与高浪路交汇处),融创熙园,
589,5b7f6de3e7986a2e106aafe9,[?梁溪?南长?]?清扬路208号,清扬御庭,
590,5b7f6de3e7986a2e106aafea,[?梁溪?北塘?]?锡沪西路128号（梨庄华美达酒店对面）,世茂首府,
591,5b7f6de3e7986a2e106aafeb,[?滨湖?马山?]?山水西路三国城向南1000米（幸福水库旁...,容庄,
592,5b7f6de3e7986a2e106aafec,[?滨湖?太湖?]?五湖大道和高浪路交岔口东南侧,融科玖瑞尚城,
593,5b7f6de3e7986a2e106aafed,[?新吴?江溪?]?商务核心区江溪路28号，金城东路与锡士...,金科米兰米兰,
594,5b7f6de3e7986a2e106aafee,[?新吴?鸿山?]?鸿运路35号(欣鸿路与鸿运路交汇处),嘉友水岸观邸,148
595,5b7f6de3e7986a2e106aafef,[?锡山?东北塘?]?东亭北路与春塘路交汇处西南侧,融科玖御半岛,
596,5b7f6de3e7986a2e106aaff0,[?新吴?新安?]?无锡太科园宁嘉路与运河西路交汇处（朗...,朗诗绿卡小镇,
597,5b7f6de3e7986a2e106aaff1,[?梁溪?南长?]?南长街与滨水路交叉口,万科润园,15000
598,5b7f6de3e7986a2e106aaff2,[?滨湖?河埒?]?建筑路与北华路交叉口西南角（大统华超...,金辉梁溪原筑,9306
599,5b7f6de3e7986a2e106aaff3,[?新吴?江溪?]?前卫路以东、江海路以西、江溪路以北,长江国际二期,10000
600,5b7f6de4e7986a2e106aaff4,[?惠山?钱桥?]?锡陆路与新业大道交汇处,中富美林湖四期,
601,5b7f6de4e7986a2e106aaff5,[?滨湖?河埒?]?青山西路与大池路交界处(河埒口市民广...,金洋御山前,13000
602,5b7f6de4e7986a2e106aaff6,[?新吴?旺庄?]?金城东路299号(与纺城大道交汇处,五米阳光二期,
603,5b7f6de4e7986a2e106aaff7,[?新吴?新安?]?净慧西道与具区路的交界处,龙湖时代星座loft,6000
604,5b7f6de4e7986a2e106aaff8,[?锡山?安镇?]?锡东大道与安结一路交汇处,华夏名都,
605,5b7f6de4e7986a2e106aaff9,[?新吴?江溪?]?上伟路太湖大道与长江路交汇处东北侧（...,奕翔国际公寓,
606,5b7f6de4e7986a2e106aaffa,[?梁溪?北塘?]?盛岸路248号(盛岸路与凤翔路交界西北面...,蓉湖壹号,
607,5b7f6de4e7986a2e106aaffb,[?新吴?江溪?]?锡兴路与金城东路交叉口西北侧,新城乐天街,
608,5b7f6de4e7986a2e106aaffc,[?滨湖?蠡湖?]?山水西路8号（唐城旁）,山水路8号,
609,5b7f6de4e7986a2e106aaffd,[?滨湖?河埒?]?建筑路南侧(建筑路与鸿桥路交汇处),中锐隽苑,
610,5b7f6de4e7986a2e106aaffe,[?梁溪?崇安?]?广益路9号(月星家居东北方向),金科新大陆,
611,5b7f6de4e7986a2e106aafff,[?新吴?梅村?]?锡义路200-75号,香梅人家,
612,5b7f6de4e7986a2e106ab000,[?新吴?江溪?]?太湖大道2008号（春阳路与太湖大道交汇...,中邦城市花园,6200
613,5b7f6de4e7986a2e106ab001,[?新吴?江溪?]?长江北路155号(长江北路与金城路交界处...,MARK铭城花园,
614,5b7f6de4e7986a2e106ab002,[?锡山?羊尖?]?锡沪路(羊尖段)与神羊路交汇处,羊尖五洲国际广场,4000
615,5b7f6de4e7986a2e106ab003,[?新吴?鸿山?]?新区鸿山路99号(锡甘路与鸿山路交汇处...,金润华庭,
616,5b7f6de4e7986a2e106ab004,[?梁溪?崇安?]?通江大道东侧爱家金河湾商业街营销中心...,爱家金河湾,
617,5b7f6de4e7986a2e106ab005,[?惠山?堰桥?]?政和大道99号,复地澜湾,
618,5b7f6de4e7986a2e106ab006,[?惠山?前洲?]?惠山区前洲中心路与兴业路交汇处（肯德...,宏润阳光城,
619,5b7f6de4e7986a2e106ab007,[?锡山?羊尖?]?锡沪路与神羊路交汇处,五洲幸福湾,
620,5b7f6de4e7986a2e106ab008,[?惠山?堰桥?]?吴韵路和政和大道交界处,万达中央公馆,
621,5b7f6de4e7986a2e106ab009,[?惠山?堰桥?]?政和大道298号,金都花园,8500
622,5b7f6de4e7986a2e106ab00a,[?滨湖?河埒?]?建筑路与蠡溪路交叉口(家乐福超市旁),奥林花园,
623,5b7f6de4e7986a2e106ab00b,[?惠山?钱桥?]?钱藕路龙栖湾一号(龙栖湾小区旁),优佳家,
624,5b7f6de4e7986a2e106ab00c,[?滨湖?太湖?]?蠡湖大道与观山路交汇处,融创花溪美墅,
625,5b7f6de4e7986a2e106ab00d,[?惠山?堰桥?]?政和大道198号,赛维拉融域,6800
626,5b7f6de4e7986a2e106ab00e,[?惠山?堰桥?]?政和大道以南欣惠路以北吴韵路以西（惠...,惠山万达广场,
627,5b7f6de4e7986a2e106ab00f,[?滨湖?太湖?]?裕丰新村1号(原南泉健康中心),湖堤漫步,
628,5b7f6de4e7986a2e106ab010,[?惠山?堰桥?]?惠山大道1528,绿地派克庄园,
629,5b7f6de4e7986a2e106ab011,[?梁溪?崇安?]?锡沪路、广南路、广益路3路交汇处,月星国际大厦,
630,5b7f6de4e7986a2e106ab012,[?新吴?坊前?]?金城东路299号（与纺城大道交汇处）,五洲国际工业博览城,
631,5b7f6de4e7986a2e106ab013,[?锡山?鹅湖?]?甘西路与锡甘路交叉口西南侧,鑫泰苑,4980
632,5b7f6de4e7986a2e106ab014,[?惠山?阳山?]?人民路和洛新路交叉口东北侧,优博园,
633,5b7f6de4e7986a2e106ab015,[?梁溪?北塘?]?梁溪区凤宾路民丰路交汇处,盛唐乐享城写字楼,
634,5b7f6de4e7986a2e106ab016,[?梁溪?崇安?]?锡沪路437号（华厦家居港正对面）,创富商务广场,
635,5b7f6de4e7986a2e106ab017,[?滨湖?蠡湖?]?滨湖区隐秀路813号（隐秀路与太湖大道...,花样年喜年中心,33
636,5b7f6de4e7986a2e106ab018,[?新吴?江溪?]?长江北路与宏源路交汇处（欧尚超市南面...,新区哥伦布广场,7000
637,5b7f6de4e7986a2e106ab019,[?锡山?东亭?]?锡沪中路北、东亭中路东(锡山区政府向...,锡山龙湖星悦荟,
638,5b7f6de4e7986a2e106ab01a,[?锡山?锡北?]?泾声路与润泉路交汇处,锡北星天地,
639,5b7f6de4e7986a2e106ab01b,[?新吴?坊前?]?锡士路与泰山路交汇处(新区国际学校南...,华芳东鼎世纪,
640,5b7f6de4e7986a2e106ab01c,[?惠山?堰桥?]?惠山大道与金惠路交汇处,高力惠山1号,
641,5b7f6de4e7986a2e106ab01d,[?宜兴?宜城?]?兴业路与龙池路交叉口西北侧,荆溪人家,
642,5b7f6de4e7986a2e106ab01e,[?锡山?羊尖?]?羊尖镇锡沪路,五洲·幸福湾,
643,5b7f6de4e7986a2e106ab01f,[?宜兴?宜城?]?宜兴市团九南路南侧,香港城,
644,5b7f6de4e7986a2e106ab020,[?锡山?锡北?]?锡北镇泾达北路,金东商业街,
645,5b7f6de4e7986a2e106ab021,[?锡山?东亭?]?学前东路与华夏南路交界处（乐购超市西...,翠堤春花园,
646,5b7f6de4e7986a2e106ab022,[?锡山?东亭?]?二泉路与华夏路交叉口,金锡财富广场,
